Date,Close,High,Low,Open,Volume,Daily Return %,MA_20,MA_50
2023-04-05,161.4214630126953,162.69304993016723,159.48946069965245,162.38747921010668,51511700,-1.1290387852169181,155.70429077148438,150.70625854492187
2023-04-06,162.30862426757812,162.60434321282244,159.686606015777,160.1104583059446,45390100,0.549593119976266,156.39774398803712,151.16001037597655
2023-04-10,159.71617126464844,159.71617126464844,157.7940207437735,159.11488161033475,47716900,-1.5972367547492872,157.0645835876465,151.520576171875
2023-04-11,158.5037078857422,160.04142798920654,158.21784079111364,160.0315762083488,47644200,-0.7591362661062084,157.57370681762694,151.81811431884765
2023-04-12,157.813720703125,159.74572277857914,157.49828319805357,158.9177218890988,50133100,-0.43531296006940057,157.94384536743163,152.1595278930664
2023-04-13,163.19580078125,163.432378995954,159.11492058319098,159.32192840116866,68445600,3.410400600242891,158.56337203979493,152.58319061279298
2023-04-14,162.8507537841797,163.9449032227771,161.48060404043056,162.23959735915352,49386500,-0.2114312962824494,159.02468872070312,152.97751251220703
2023-04-17,162.87046813964844,163.02818690758198,161.68760746192598,162.73246797792896,41516200,0.01210578091328518,159.52888259887695,153.2661297607422
2023-04-18,164.09274291992188,165.01932174992547,163.28444562876558,163.72803148121778,49923000,0.7504581979990599,159.97590560913085,153.50675384521483
2023-04-19,165.2362060546875,165.7586363174907,163.17604035173306,163.43233711220313,47720200,0.6968395520840609,160.38744430541993,153.82477294921875
2023-04-20,164.27020263671875,165.47278202514906,163.19577163848064,163.71820194187683,52456400,-0.5846197035346057,160.82214736938477,154.0659942626953
2023-04-21,162.6634979248047,164.07307012591417,162.141067594516,162.6930683177726,58337300,-0.9780865221596269,161.12230072021484,154.32881927490234
2023-04-24,162.9690399169922,163.23518844762253,161.5496011414824,162.64375061086378,41949600,0.18783685097485403,161.3726722717285,154.6184231567383
2023-04-25,161.4313201904297,163.93504162144998,161.3918829793584,162.83104036567903,48714100,-0.9435655553629907,161.64325256347655,154.8699789428711
2023-04-26,161.4214630126953,162.91976126426218,160.47518046288778,160.73146218660858,45498800,-0.006106112322412649,161.94439086914062,155.06534851074218
2023-04-27,166.00506591796875,166.1529178634098,162.83104713478986,162.83104713478986,64902300,2.8395250666963356,162.32093505859376,155.36520446777342
2023-04-28,167.25692749023438,167.424513091262,165.4826438930684,166.08393356927388,55275900,0.7541104636434648,162.68170852661132,155.64810546875
2023-05-01,167.16819763183594,168.0159171618742,166.23176694003394,166.86262693627947,52472900,-0.0530500348953411,162.91285934448243,155.96116973876954
2023-05-02,166.13320922851562,167.91737470896658,165.1474894240389,167.66107793363267,48425700,-0.6191299648990234,163.02966842651367,156.27640258789063
2023-05-03,165.05874633789062,168.47919460136384,164.7728942678528,167.07947455454496,65136000,-0.6467478089507539,163.11936645507814,156.65038452148437
2023-05-04,163.42247009277344,164.65461977543495,161.96360907995128,162.535328337613,81235400,-0.9913296213746703,163.21941680908202,156.98316345214843
2023-05-05,171.09136962890625,171.81094077356033,168.32148473339686,168.5383442631647,113453200,4.692683651017671,163.65855407714844,157.45966064453125
2023-05-08,171.02236938476562,171.3673772990156,169.65221959190652,170.01693107088172,55962800,-0.040329470908018195,164.2238639831543,157.98780853271484
2023-05-09,169.31707763671875,171.06179068201072,169.14950709207488,170.57879765359286,45326900,-0.997116198413972,164.76453247070313,158.4579965209961
2023-05-10,171.08154296875,171.5448325237521,169.44524432941884,170.54926084220077,53724500,1.0421071262622705,165.42792358398438,158.9735287475586
2023-05-11,171.26881408691406,172.09681510347738,169.71137500858376,171.36739208260082,49514700,0.10946307527648358,165.8315742492676,159.53420654296875
2023-05-12,170.34092712402344,171.81167121139163,168.79119952450796,171.3773522647327,45533100,-0.5417722822671944,166.20608291625976,160.06449768066406
2023-05-15,169.84742736816406,170.97270170588305,169.25517137496644,170.92334452950067,37266700,-0.289712968099598,166.55493087768554,160.4839810180664
2023-05-16,169.84742736816406,170.9035986466086,169.58091066505557,169.76845889829133,42110300,0.0,166.84266510009766,160.8482632446289
2023-05-17,170.45941162109375,170.69630196545663,168.21872838992437,169.4920742376562,57951600,0.36031411391539425,167.10382537841798,161.26874938964843
2023-05-18,172.78890991210938,172.97645812210007,170.35081330561755,170.76538642479474,65496700,1.366599983457495,167.5297607421875,161.71078857421875
2023-05-19,172.89752197265625,174.11163026725697,172.68036243226308,174.11163026725697,55809500,0.06285823586833494,168.04146194458008,162.1999478149414
2023-05-22,171.9499053955078,172.45332751081392,171.2095929310653,171.73274586766902,43570900,-0.5480799067197228,168.49050521850586,162.71135833740234
2023-05-23,169.34400939941406,171.1405082441651,169.06762727894406,170.89373741791002,50747300,-1.5154971967561326,168.8861396789551,163.13181365966796
2023-05-24,169.62037658691406,170.19288666082696,168.317434571077,168.88006417332414,45143500,0.1631986797053786,169.29608535766602,163.51600219726564
2023-05-25,170.75552368164062,171.65375792303627,169.47231254318322,170.18301363335365,56058300,0.6692280241135551,169.53360824584962,163.91500732421875
2023-05-26,173.16400146484375,173.49962120538788,170.87397623432938,171.08127033696854,54835000,1.4104830879108299,169.82896194458007,164.3057989501953
2023-05-30,175.00987243652344,176.6780456265802,174.28930584342234,174.6742677286896,55964400,1.0659669192585763,170.22104568481444,164.75026458740234
2023-05-31,174.96047973632812,177.03336027410137,174.47680359439627,175.0394481918492,99625300,-0.028222807952293927,170.66240921020508,165.14642852783203
2023-06-01,177.76380920410156,177.79342049505456,174.64462268903534,175.40468096744894,68901800,1.6022643925063251,171.29766235351562,165.56159606933593
2023-06-02,178.61270141601562,179.43198227661338,176.94452840385708,178.69166987914852,61996900,0.4775393910126047,172.05717391967772,166.02232727050782
2023-06-05,177.26040649414062,182.56103856696868,175.74028990045602,180.27101332814428,121946500,-0.7571101669445635,172.36562576293946,166.43432678222655
2023-06-06,176.89517211914062,177.79340630920336,175.13815031318512,177.64534986625156,64848400,-0.20604396786829682,172.6592658996582,166.812998046875
2023-06-07,175.5231475830078,178.86935913776645,175.02960596689772,176.135134367242,61944600,-0.7756144612068527,172.96956939697264,167.20306671142578
2023-06-08,178.2376251220703,178.50412674833163,175.1677956906412,175.60209965770608,50214900,1.5465068718522046,173.32737350463867,167.6598452758789
2023-06-09,178.62254333496094,179.87612787968425,178.29680414297812,179.15556151894765,48900000,0.2159578891533176,173.695059967041,168.0628125
2023-06-12,181.416015625,181.51472997018058,178.63244881890137,178.92857679274874,54274900,1.5638968284090726,174.24881439208986,168.49030364990233
2023-06-13,180.9422149658203,181.7713612206094,180.08345742062403,180.4388079672042,54929100,-0.2611680438176278,174.80355377197264,168.85824432373047
2023-06-14,181.5739288330078,182.00824779635482,179.66886572578127,181.00141884147698,57462900,0.3491246458471986,175.38987884521484,169.2137823486328
2023-06-15,183.6073455810547,184.11076766616947,181.4061542027307,181.5838370156226,65433200,1.1198836535155854,176.0472755432129,169.62063354492187
2023-06-16,182.53143310546875,184.57470266619666,181.88983501651188,184.31805138125782,101256200,-0.5859855291633576,176.53440170288087,170.04283294677734
2023-06-20,182.62025451660156,183.69618663444365,182.02801364300083,182.02801364300083,49799100,0.048660885208451354,177.02053833007812,170.44906555175783
2023-06-21,181.58383178710938,183.015099412311,180.23151756348105,182.51167734169172,49515700,-0.5675289043023279,177.5022346496582,170.88641876220703
2023-06-22,184.58456420898438,184.63392138287654,181.29757524213758,181.36667829792557,51245300,1.652532823182784,178.2642623901367,171.40803588867186
2023-06-23,184.2686767578125,185.13731475683954,182.6202496908907,183.15328303090953,53117000,-0.1711342725355003,178.99667739868164,171.93713500976563
2023-06-26,182.8769073486328,185.6209974197008,182.83741558637178,184.4167547195407,48088700,-0.7552935385805815,179.60274658203124,172.33075714111328
2023-06-27,185.630859375,185.9565986299679,183.27173119056016,183.48889069387212,50730800,1.5059047455986851,180.22608947753906,172.78635925292969
2023-06-28,186.8054962158203,187.44709427325768,185.17681495512898,185.50253915791174,51216800,0.63278101753943,180.8158706665039,173.26505981445314
2023-06-29,187.14109802246094,187.61490879718235,186.49949997485513,186.63769101872532,46347300,0.17965306880098897,181.42490158081054,173.7260269165039
2023-06-30,191.46450805664062,191.96791501002735,188.78950625721086,189.15473724224137,85213200,2.310240818219844,182.1099365234375,174.25059295654296
2023-07-03,189.97402954101562,191.37568580561538,189.28305928715224,191.27697146600818,31458200,-0.7784620401730447,182.6780029296875,174.76466949462892
2023-07-05,188.858642578125,190.48732393792235,188.15780683402295,189.09554798353173,46920300,-0.5871260222175878,183.2579147338867,175.28857238769533
2023-07-06,189.33245849609375,189.5397526306188,186.7561703019228,187.38790305527482,45094300,0.2508838946953418,183.87977905273436,175.81584075927734
2023-07-07,188.21702575683594,190.1813268348204,187.78272178125238,188.93760736945495,46815000,-0.5891397323617542,184.51447296142578,176.35155487060547
2023-07-10,186.17376708984375,187.5359467558433,184.62403920180722,186.8153651594175,59922200,-1.0855865237356044,184.91128005981446,176.84660095214844
2023-07-11,185.65061950683594,186.85486227702734,184.18974051380027,186.71667122446578,46638100,-0.2809996226564748,185.2626838684082,177.23951202392578
2023-07-12,187.3187713623047,189.22383458950753,186.0355602702456,187.22992243297554,60750200,0.898543651456718,185.55782165527344,177.64074890136717
2023-07-13,188.07882690429688,188.72044002337208,187.32864909209994,188.03935020331573,41342300,0.4057551394686998,185.91465225219727,178.0589614868164
2023-07-14,188.22686767578125,188.7105287268448,187.1805620612046,187.77280284934832,41616200,0.07871208786287553,186.24729919433594,178.5008346557617
2023-07-17,191.4842987060547,191.81003800912126,189.3324492359564,189.4212831199665,50520200,1.730587705408948,186.64114685058593,179.029345703125
2023-07-18,191.22763061523438,191.8198865800326,189.93455398917624,190.85254922844402,48288200,-0.1340413248264949,187.07595672607422,179.58544891357423
2023-07-19,192.57992553710938,195.6694855056854,190.1615598085878,190.60575926840173,80507300,0.7071650250145778,187.5739402770996,180.0152200317383
2023-07-20,190.63539123535156,193.9322456468904,190.01352397351403,192.57006595398724,59581200,-1.0097284523994166,188.02651824951172,180.40748046875
2023-07-21,189.46075439453125,192.45161532627134,188.75991868585442,191.59285775033445,71951700,-0.616169344636619,188.27032775878905,180.81035400390624
2023-07-24,190.26028442382812,192.3923877240068,189.76674282999198,190.9117629424984,45377800,0.42200297990577784,188.56990814208984,181.19392883300782
2023-07-25,191.11903381347656,191.92844922240585,190.4280786239598,190.83278632842445,37283200,0.4513550435651936,188.98201446533204,181.59093322753907
2023-07-26,191.98765563964844,193.11292972833346,190.82290485561143,191.1683748904412,47471900,0.45449257922662856,189.29985427856445,182.02386779785155
2023-07-27,190.72421264648438,194.65279947329122,190.06286872536143,193.48804855415668,47460200,-0.6580855362573357,189.49579010009765,182.44140350341797
2023-07-28,193.30050659179688,194.09017617119656,191.63233355900982,192.15548645475204,48291400,1.3507954284167178,189.80376052856445,182.91046508789063
2023-07-31,193.9124755859375,193.9519673452193,192.7378442652397,193.52751377225187,38824100,0.3165894414508541,189.9261589050293,183.3795263671875
2023-08-01,193.08334350585938,194.1888718595327,192.75760424557473,193.7052107356477,35175100,-0.42758057601646193,190.08162460327148,183.7854150390625
2023-08-02,190.0924835205078,192.65889079076135,189.37191700535638,192.52069974591456,50389300,-1.548999479212354,190.14331665039063,184.12931427001953
2023-08-03,188.70069885253906,189.885195713569,188.22690312046603,189.09554118067888,61235200,-0.7321618625802162,190.1117286682129,184.46433013916015
2023-08-04,179.63926696777344,184.9596445164711,179.57016391801557,183.12366926443607,115956800,-4.802012891243567,189.68284072875977,184.67023529052733
2023-08-07,176.5398406982422,180.7645556934903,175.0592158617292,179.77747246914834,97576100,-1.725361231899969,189.20114440917968,184.8086245727539
2023-08-08,177.47755432128906,177.94148460917899,175.2862285117603,177.36897457174686,67823000,0.5311626085862997,188.79249114990233,184.94306518554689
2023-08-09,175.88836669921875,178.59296516430098,174.72360063232372,178.53374257918168,60378500,-0.8954302013838844,188.22097091674806,184.99755249023437
2023-08-10,175.67120361328125,178.41529378720278,175.30598763799586,177.16169386807627,54686900,-0.12346642931130303,187.60058975219727,185.01077911376953
2023-08-11,175.73049926757812,176.5508864753638,174.5048729038775,175.2659575562626,52036700,0.03375377015542025,186.97577133178712,185.02617950439452
2023-08-14,177.3811492919922,177.60848075837384,175.2560457553654,175.90840396188517,43675600,0.9393076508026565,186.27061386108397,185.01852630615235
2023-08-15,175.39442443847656,177.40090780634856,174.99906405268155,176.80786722765603,43622600,-1.1200315599743993,185.47895355224608,184.95416076660158
2023-08-16,174.52464294433594,176.47180884084688,174.45544657600635,175.07815356283987,46964900,-0.49590030978762245,184.57618942260743,184.89944549560548
2023-08-17,171.98440551757812,175.4537406821077,171.47042491030345,175.08803154260252,66062900,-1.45551790503764,183.64364013671874,184.80123016357422
2023-08-18,172.46873474121094,173.07166917955516,169.96804315644715,170.30410101859755,61172200,0.28161229047205527,182.79403915405274,184.74014190673827
2023-08-21,173.80307006835938,174.08971916130307,171.7274054668453,173.04200058882003,46311900,0.7736679515569111,181.9711784362793,184.65145080566407
2023-08-22,175.17698669433594,175.62177093693052,174.2083431088137,175.00895776189057,42038900,0.7905019315459727,181.17407608032227,184.58253967285157
2023-08-23,179.02194213867188,179.44696895877536,176.2642675025049,176.45206899868776,52722800,2.194897581521338,180.52579040527343,184.534658203125
2023-08-24,174.33685302734375,179.00217866700072,173.9711287799832,178.57715186115848,54945800,-2.6170474162876767,179.7064224243164,184.40255096435547
2023-08-25,176.54100036621094,177.07473842454561,173.78332608108835,175.3252527852027,51449600,1.2643037318801786,178.86844711303712,184.30189239501954
2023-08-28,178.10272216796875,178.49808262553688,176.48172016068384,178.00387451255935,43820700,0.8846227213611835,178.07795944213868,184.19179992675782
2023-08-29,181.98719787597656,182.75816135607317,177.42071955816803,177.6183997947506,53003900,2.1810310705663305,177.52315216064454,184.18091522216798
2023-08-30,185.47628784179688,185.67398314097,182.6000082560471,182.7976884731864,60813900,1.9172172584349,177.29234237670897,184.23803588867187
2023-08-31,185.6937255859375,186.9292456956689,185.30824391498263,185.66407430986655,60794500,0.11723209832952275,177.1419937133789,184.32023376464844
2023-09-01,187.2653350830078,187.7199980774023,186.09899615427736,187.29498636168424,45766500,0.8463449651361366,177.52329711914064,184.3738491821289
2023-09-05,187.50253295898438,187.77928826308653,185.4367469097816,186.09898389331408,45280000,0.1266640597799018,178.07143173217773,184.43852630615234
2023-09-06,180.79119873046875,186.66239298088038,179.3678770840619,186.21759365485326,81755800,-3.579329901630557,178.23711395263672,184.39681213378907
2023-09-07,175.50315856933594,176.14563807720947,171.5297216636145,173.1507234483217,112488800,-2.9249433591158613,178.21785354614258,184.1942581176758
2023-09-08,176.115966796875,178.15211655476327,175.7304851357375,176.2840107997074,65551300,0.34917219298760127,178.24009170532227,183.98046752929687
2023-09-11,177.28231811523438,178.21143169284028,175.28571330476424,177.98410020535158,58953100,0.6622632459580391,178.31768264770508,183.78329193115235
2023-09-12,174.2577667236328,178.043402311121,172.79491507430095,177.4108165912451,90370200,-1.7060648934179579,178.1615135192871,183.43915710449218
2023-09-13,172.19200134277344,175.24620393193433,171.96465474647994,174.46534664942806,84267900,-1.1854653136554982,178.00139236450195,183.08351654052734
2023-09-14,173.7042694091797,174.06009984649242,171.5692867853032,171.98441978182902,60895800,0.8782452463606871,177.96037368774415,182.78042907714843
2023-09-15,172.9827117919922,174.45545734300367,171.80650919609533,174.43568479625586,109259500,-0.415394290331339,178.01028900146486,182.4534341430664
2023-09-18,175.90841674804688,177.30208708635865,174.1292647291417,174.43567131089117,67257600,1.6913279516468593,178.18227310180663,182.2072619628906
2023-09-19,176.99569702148438,177.54920768301113,175.07816717117066,175.4636488877364,51826900,0.6180945139167449,178.3419044494629,182.02370056152344
2023-09-20,173.45713806152344,177.61836118650515,173.36816915467014,177.18345571133617,58436200,-1.9992344557005937,178.25591201782225,181.7798309326172
2023-09-21,171.91522216796875,174.25777881422758,171.84604087673065,172.52805046683002,63149100,-0.8889319348782232,177.90057601928712,181.47175994873047
2023-09-22,172.76522827148438,175.02870938713053,172.03381007438438,172.64662317617766,56725400,0.4944332984575084,177.82199478149414,181.16548797607422
2023-09-25,174.04031372070312,174.92000347180993,172.13266274999066,172.1820865728236,46172700,0.7380451853512326,177.69696044921875,180.88175689697266
2023-09-26,169.96804809570312,173.1705067749598,169.67152023376326,172.7949188930673,64588900,-2.3398404300368547,177.29022674560548,180.4514318847656
2023-09-27,168.4557342529297,171.03550065621633,167.09173040755883,170.62036773962245,66921800,-0.8897636112888185,176.61365356445313,179.99599395751954
2023-09-28,168.71275329589844,170.03722730338785,165.67830850769053,167.37838547451082,56294400,0.1525736384745624,175.7754768371582,179.5186505126953
2023-09-29,169.22674560546875,171.06520035560507,168.36681324873706,170.02736032081233,51861100,0.3046552791826196,174.95212783813477,179.09047760009764
2023-10-02,171.7373046875,172.28093658205415,168.9499639274405,169.23661305458424,52164500,1.4835474576130547,174.17572631835938,178.73600860595704
2023-10-03,170.4029083251953,171.61867083541966,168.84122435442626,170.2645306917589,49594600,-0.7769985471315133,173.32074508666992,178.33886108398437
2023-10-04,171.6483612060547,172.19199313339385,168.98951921036945,169.10812432832188,53020300,0.7308871034539921,172.8636032104492,177.94944763183594
2023-10-05,172.88388061523438,173.41761872545223,170.67970163713667,171.77684421895017,48527900,0.7197967988150644,172.73263931274414,177.56737213134767
2023-10-06,175.43397521972656,175.9281832590251,171.17388925206592,171.78671747657816,57266700,1.4750331814725959,172.69853973388672,177.2615673828125
2023-10-09,176.91661071777344,176.9759132731787,173.76356081110382,174.76185568517045,42390800,0.8451244955202775,172.68025436401368,176.93388946533204
2023-10-10,176.32354736328125,177.6381425852869,175.88864186643335,176.03691333055846,43698000,-0.335221973836175,172.7835433959961,176.58211090087892
2023-10-11,177.7172088623047,177.76663268122664,175.5426965680271,176.13573714899445,47551100,0.7904001024616747,173.05980377197267,176.2747882080078
2023-10-12,178.61669921875,180.2278073787141,176.96603088257305,177.98411345020415,56743100,0.5061357660316679,173.30542526245117,176.04527252197266
2023-10-13,176.77822875976562,179.82253713140665,176.07644667980117,179.31845034069394,51427100,-1.0292825178304432,173.49520111083984,175.8068231201172
2023-10-16,176.6497344970703,177.0055649122618,174.46532818230494,174.70255348644375,52517000,-0.07268670106992392,173.53226699829102,175.74703247070312
2023-10-17,175.097900390625,176.35319301979084,172.7751316803463,174.60369235668924,57549400,-0.8784808598005789,173.43737716674804,175.71819366455077
2023-10-18,173.80307006835938,175.52291937992672,173.08153059369246,173.54608733160953,54764400,-0.7394893481743603,173.45467376708984,175.6447039794922
2023-10-19,173.42750549316406,175.77992569036093,173.16062890788183,174.0007735918687,59302900,-0.21608627226642474,173.5302879333496,175.5954867553711
2023-10-20,170.87738037109375,173.38795063159753,170.64015507731645,173.2792242572037,64244000,-1.4704271475385,173.43589553833007,175.49961029052736
2023-10-23,170.99595642089844,171.994251083767,167.96151226700277,168.93017074047194,55980100,0.06939247871613485,173.28367767333984,175.40491943359376
2023-10-24,171.43089294433594,171.65822442721412,169.4639394511676,171.045411263789,43816600,0.25435485875873187,173.3568199157715,175.28591430664062
2023-10-25,169.1179962158203,171.05528327402416,168.6731969171006,169.88895954662036,57157000,-1.349171487584,173.38993301391602,175.1603857421875
2023-10-26,164.9567413330078,169.3947344867521,163.75087263790635,168.39642470029793,70625300,-2.460563024589124,173.20213241577147,174.96902770996093
2023-10-27,166.27134704589844,167.00278034322866,164.8974493569631,164.9765244498122,58499100,0.7969396717389943,173.05436248779296,174.85476654052735
2023-10-30,168.3173828125,169.18719386762373,166.91383366211736,167.06210513671374,51131000,1.2305402000723387,172.88336639404298,174.77173950195314
2023-10-31,168.79183959960938,168.92032345051314,165.95507483465602,167.3882903979478,44846000,0.28188222700558097,172.80281295776368,174.67151489257813
2023-11-01,171.95477294921875,172.21175573979943,168.1493644262673,169.01917553597846,56934900,1.8738662704975262,172.81813354492186,174.6070706176758
2023-11-02,175.51304626464844,175.72060519042475,173.42748778366638,173.48679033388817,77334800,2.0693076757343,172.94959182739257,174.53689270019532
